parent_income,assets,family_size,student_earnings,high_school_gpa,college_savings,loan_debt,extracurriculars,volunteer_hours,aid_amount
35902,7514,1,25670,3.168663808378475,65674,41293,9,200,7565
77824,78620,4,24385,3.692444971897873,7197,28375,0,356,31296
158171,128966,1,2485,2.86210749848276,76695,33322,2,358,45682
163751,52130,3,18511,3.571321249545716,10232,34195,2,268,11330
123323,164961,7,13872,2.011434280497147,99154,39762,0,448,24859
31430,7356,2,29951,2.585668548104447,9107,3375,5,146,10520
80895,71055,9,23456,3.8457608550887867,79936,26443,7,324,34698
171971,51605,1,5228,3.314838170144048,3318,4109,1,348,12598
80441,147851,9,27546,3.1582643973520037,58895,47627,8,428,15322
27731,155045,9,19851,3.725682338085032,90676,17798,5,378,25520
20803,151762,9,444,3.6241197938404124,62988,39833,1,26,27205
178212,132706,8,9848,2.3598388639892622,82127,7265,7,293,39258
144361,17835,7,14679,3.275895230012193,59242,43332,0,290,26244
175610,8208,5,9882,3.942846611204092,48920,7592,6,362,19303
83624,152721,7,24345,3.7491212583857396,69657,43834,3,279,37430
115200,17091,6,3558,3.510571329250852,26095,12414,8,300,25958
152440,185428,4,8183,3.0145251674372995,98569,27167,0,59,8814
34990,49637,6,12315,2.360935249222031,12177,49879,5,106,31919
86435,51943,9,8813,3.9874731689679432,66261,11288,5,287,43358
119934,8975,7,20570,3.3402679866474787,54153,26028,5,73,44692
164878,98403,1,27670,2.0947774010105107,63751,4322,5,196,36352
143401,21190,3,14377,2.454052109887682,8349,26644,7,16,18756
124894,1563,4,11356,2.734028220468467,22073,46335,4,338,2554
60322,90682,1,7875,3.6128494330158,7218,12079,1,493,48249
140078,180957,1,3052,2.279719618820828,1082,28402,6,486,44402
119128,93179,9,8687,2.2352472401423187,27392,43859,7,271,33615
184467,168442,9,14855,3.1216900945042054,40951,2232,5,378,3952
158299,31865,8,9032,3.4218159796540895,5201,279,1,96,28396
187679,20055,9,1547,2.2985485707247713,50679,38677,2,140,45064
54464,32819,4,2762,2.434738441256883,45459,48740,6,405,24377
99865,188164,7,4642,2.431987175346923,9155,8312,9,162,39994
191828,64487,4,23429,3.0000489863877515,59759,12880,3,196,15561
108638,110301,7,2930,2.5291337535010383,956,18378,6,319,24071
73397,129541,5,7500,3.664982733598419,27056,1827,2,198,41340
123854,70919,3,6224,3.6895415111664964,30011,44487,8,279,14814
52185,63122,9,7731,2.0541473330218487,43415,38414,0,338,16936
147900,63766,3,768,3.894426317613518,67145,37455,4,72,30562
195440,111963,4,204,2.197984582672728,89150,9857,7,35,12350
84363,30080,9,25037,2.8575765217572124,20901,22267,2,438,13527
150335,120620,5,20594,2.610410710518231,40136,23299,8,402,5836
103837,147398,4,21653,3.7875888747776134,65612,11477,3,43,48204
89334,43031,9,6581,3.6111149265068505,62708,48314,4,468,30432
87241,75269,8,26554,2.6716483099253274,11345,29717,4,383,46303
155145,173396,1,4021,3.9114510254253743,28659,30046,9,469,44119
33231,56437,6,10710,3.8351258721286046,24619,49128,8,230,43863
36240,91174,1,19177,2.2442598602173884,89162,21639,1,448,2559
179872,93178,1,3966,3.9797767849382644,85213,5607,6,154,15245
124509,129779,1,9861,3.2483413440417825,68373,22097,5,34,11448
189902,84712,4,15600,3.774297948604622,87212,20048,0,393,7400
106813,134650,6,8784,3.4502719173909298,26866,20810,8,355,42190
68586,138886,3,2539,3.149656510944589,67066,34271,9,379,30090
115764,194646,8,25459,2.4893074981936403,67125,6147,3,5,22434
101298,153458,6,25615,3.7717651472740235,82435,48842,6,184,26096
33231,81156,7,23438,3.5101861218774797,55291,762,2,302,39094
57118,119474,5,14466,2.4501235457593453,32957,40163,5,413,38957
180501,177528,6,20705,2.917782447753603,82819,20759,0,220,27691
169922,88525,3,17092,3.9429544851528875,61120,14420,1,173,40115
73411,113776,5,1698,3.503362474125892,207,5401,1,291,48918
79739,164782,3,9492,3.280138839045911,81492,37918,3,183,40589
199561,165286,1,29452,2.2873360207062206,81399,14324,0,83,28399
185890,56485,9,8265,3.4135635020535466,12170,13897,7,77,49134
81487,194372,9,15570,3.235418897675307,84728,39418,6,92,31977
109069,28280,9,21873,2.0143623045916677,91032,12434,4,368,20790
167597,78044,8,22768,3.0259711980705313,28282,46864,1,353,35258
21255,112854,4,5085,3.492994134638076,58783,33221,8,411,25402
54526,127929,2,22599,3.9125299809659078,84669,2755,5,107,5708
55291,60892,2,28688,3.5578655190154986,20116,6828,4,403,46879
172111,99414,6,12764,3.477623642076762,44238,18863,8,413,19139
170818,58908,1,20919,3.4582493098694105,96404,1532,5,149,33303
181263,101935,7,25096,3.8163240769824323,44717,44158,8,109,10390
146107,4829,7,19810,3.941112221034528,34518,41931,8,181,16594
147820,26231,6,16970,2.1797316544519685,76803,17712,5,173,47683
81804,115485,5,25938,2.939668053531232,78360,22506,4,377,10654
197668,67843,6,15556,2.37743601011256,23810,16396,7,33,13260
51940,60048,9,8547,2.007287131495475,34354,32867,0,283,8355
84638,69617,8,19059,3.7678904545336813,65474,16649,5,456,27987
38541,88322,7,25886,3.5609516315084617,34439,27599,5,429,40244
79029,198481,8,19708,3.5920937505588535,5539,8471,8,63,41175
87093,154931,4,10051,3.256917728958767,32855,35963,9,412,45281
84114,48254,3,15086,2.9826844100959287,27131,32032,8,307,29471
76793,73834,3,8682,3.5240823310408964,71900,30270,8,370,47804
68933,51762,1,28530,3.2609118205906826,45822,9883,7,224,24351
156907,161308,1,13399,3.4940521029762635,86778,22736,9,280,29190
169527,145178,4,4843,3.2264079924995963,79529,40501,6,403,37468
86013,8324,4,10106,3.5292218615297806,17962,38092,7,226,12668
24388,56022,4,8938,3.0492226728269345,86023,35181,4,179,47772
106121,188697,5,12920,3.791871917054161,54997,45057,3,31,14084
52899,184468,5,16132,2.9087297828202727,51188,18610,1,24,31256
49822,48631,3,14337,2.5418453375914676,43739,9285,3,111,3014
178032,34771,3,11773,2.1200613637615504,14194,4322,1,382,39503
85952,102240,3,8430,3.1950086343266175,49982,14250,9,396,7008
139462,80113,8,14869,3.109259412421329,63042,38548,1,252,15191
168808,129421,1,14295,2.1430295250364235,67049,21287,7,462,23832
103744,62051,2,20494,2.5030107255225094,3389,9399,3,373,25324
124544,127319,6,27629,2.3929402822590444,317,18820,2,46,32676
189532,54164,6,12412,2.177881574261149,50118,1854,8,494,10896
141524,78200,8,16685,2.041845647015805,49061,18671,8,469,15656
118510,39995,6,26253,3.3452775703406408,55035,19925,9,147,14298
80426,46507,1,27873,3.0619521312445817,11917,23543,3,123,5358
92757,86117,8,20232,3.8808975326704815,55532,4070,1,30,23670
77141,67715,8,11702,2.428018939794598,15970,44813,6,397,28082
80777,48491,4,20630,2.4739753925034256,57442,38640,8,259,29995
33484,199152,1,26302,2.1262956056823663,79491,6621,1,6,6513
56054,27489,1,23919,3.3535191997845573,34367,11468,2,499,21878
172971,183338,2,14543,3.6905991893967074,50450,20032,3,422,11676
44207,64017,7,26084,3.196812143675279,32926,26370,5,250,24102
26179,107082,1,6166,3.333812115442907,66555,5659,5,425,33560
168990,97412,7,23464,2.3920159334758218,41004,41582,7,359,48349
37611,176153,6,1902,3.3282550115209952,98345,48821,9,105,24158
58240,151390,5,23399,3.827385439546589,57870,6245,0,125,21808
23441,50539,7,6862,2.0034728388036234,47552,13220,3,459,46212
154031,150998,6,20924,3.8334592478953216,63487,14067,9,294,16729
27034,120994,4,8847,3.938073090729911,93708,14415,6,371,49108
157266,168962,8,25417,2.148300439164931,22588,28523,8,186,8623
175778,104219,5,20579,2.185004457478355,80322,28003,7,157,8583
193429,166862,4,12520,3.370109954596149,75427,12690,7,259,38238
38439,80953,5,8128,2.063841739259163,17423,26530,6,164,20223
74855,157564,1,29347,3.849234952837,59609,14379,9,358,8751
189175,159322,7,5475,3.1026968019283494,940,40206,8,95,37291
126362,71723,3,11037,2.1916747554412073,1819,39718,0,400,19693
53883,32500,2,24370,3.169379955001304,60063,29969,9,260,8578
22408,41956,8,3171,2.8444556019784066,68997,28084,1,293,31365
140597,106640,1,21159,2.0644871370778377,7670,40892,7,245,43916
129755,122382,7,16054,3.9034940768950355,82905,49911,8,133,11377
62509,32652,4,18826,2.8501900657243207,92968,3406,8,356,13592
86844,95770,6,2791,3.626989631691854,4819,14921,6,50,18037
92075,144464,8,19704,2.461977842835787,13936,42401,9,459,3583
130157,14585,2,23032,3.459188939900228,55979,31276,1,206,8779
116956,107487,9,16465,3.476522302548792,84284,12155,1,112,33268
90065,6570,3,7862,2.487249800525304,71724,20465,4,128,40209
88895,194439,3,13565,2.6469492087590805,46227,12210,0,36,45907
72961,150255,5,19343,3.927292761664665,56603,17511,9,323,17120
194439,33000,7,25014,2.12776063812027,47736,15679,9,104,12714
46346,190812,8,22360,3.7007709881578874,2951,9878,5,250,37779
41825,96650,1,29626,2.6257010192198815,32086,35016,3,13,38606
49075,35120,6,6941,2.099242048986212,95254,17830,2,215,21178
180748,38856,2,8065,3.1936167041273418,9627,47972,3,484,23782
189107,190852,8,18800,3.451021785792679,26105,11812,9,358,47019
86294,55975,7,24503,2.3779708886078654,33110,14443,0,6,38972
73849,21583,4,14145,3.4044165421255186,19491,10507,7,324,49046
134312,110850,1,2572,3.6669769323916173,72365,35453,4,12,23034
182585,198317,5,4463,3.5742197544187917,5201,32541,3,464,15369
150677,144113,9,27385,2.0193201790351676,96896,29172,1,494,1143
192739,98377,1,19078,2.7715161892504954,65908,15240,3,271,38511
196565,42456,9,15499,2.0108416766489805,73069,37047,2,125,42667
189762,47980,9,23345,2.1600874642564434,87988,20284,1,108,28751
138776,10164,9,29827,3.881675188680694,85063,21220,2,66,8150
151150,25387,4,20204,2.161569607896523,34640,34903,9,239,9423
118295,147010,2,28780,3.357691821028782,38899,31421,6,469,14822
152599,44651,2,26310,2.5765724103048244,9590,12230,1,178,47109
164381,176199,6,3169,2.5855727866896183,31283,6846,9,63,17044
78357,134087,1,10351,3.2673449786801863,56434,8017,4,215,36822
136238,45001,1,24254,3.1470196389344043,69035,46595,3,318,42388
117753,69662,6,15812,2.871524691290335,58860,49738,5,484,43559
110586,150814,6,10002,3.556112812977097,9319,40903,5,384,25095
112225,3444,4,18901,2.1202769875727805,6571,41557,4,210,9677
136126,112653,6,17773,3.111009622502648,88185,27116,2,374,30616
171428,96817,7,8041,3.0097191218013872,42051,27171,5,90,17326
151929,188169,6,11435,2.9002160817546887,63466,16440,8,223,43967
121187,18869,8,7445,2.247591558314544,89577,41433,5,239,35489
185543,39201,7,20808,3.071390691437438,1391,18911,2,196,24801
193233,112804,2,5696,2.514951989462912,91793,29806,3,39,28196
78142,110419,9,6939,2.7557496337971097,84480,39601,3,188,23885
54002,197592,4,15396,3.0176698382007507,43773,29285,5,196,46150
184056,10196,8,3970,2.2779918464558366,81560,22091,5,49,18497
48671,17790,6,12736,3.9296538320542895,47943,38865,5,422,18577
127630,14046,6,23159,3.9509870072225333,20539,12931,5,47,33249
133041,193155,4,17719,2.117031276765258,51364,5837,4,110,9356
121231,186507,4,28167,3.6669033781145206,68722,34466,0,278,3625
197466,105954,6,15432,2.1268892635772945,58090,47433,1,13,6946
167616,136963,1,9952,3.2706089496980146,68436,17816,8,298,42412
60732,32549,2,27241,3.091185850522023,11694,40675,4,379,28028
80647,110933,1,5094,3.4955826904326273,39495,45161,0,391,35619
194656,124276,6,2656,2.5465777507798624,30613,13203,4,412,17818
172220,4133,7,27323,3.3229457023492293,55395,37142,7,433,23372
103256,126233,7,775,3.309696036333987,82876,15989,8,433,15342
145468,106677,3,18849,3.810685160498963,62889,37148,8,46,25733
173451,151997,8,15294,2.8982976283917368,38254,34192,9,32,2118
163892,114887,9,24445,2.343067158728822,88533,45064,1,31,37849
172243,94677,8,14351,2.822190328684145,54654,28515,2,401,33585
81450,63610,4,14930,2.539867484202084,22041,9762,3,86,23069
83116,120794,1,8258,2.501654391429841,64695,2172,0,388,3095
36736,122767,4,17711,3.025215888172637,84661,41429,4,221,11789
22187,18370,7,8801,3.2145816622792767,59206,37806,8,233,47456
138089,93548,4,22018,2.6905118116333773,62394,40160,5,196,21447
163235,82156,2,4187,3.4259160964195625,87116,40653,3,236,43731
196440,75987,5,22506,2.4343221842788116,40054,43055,5,361,42256
29992,142535,3,25189,3.119123814340452,37390,12108,0,408,42476
87194,15468,6,21707,2.961648202466968,45579,40659,5,389,11686
58475,116645,7,18765,3.671342839531481,87691,42088,4,122,23961
87827,126179,6,17381,2.6305688855509537,77526,42040,8,199,19973
23008,85048,7,17290,2.18890432820449,49479,9758,3,358,38427
106297,187089,3,5275,2.9167826703588764,48421,36073,9,52,7005
55977,124815,9,18624,3.985110697493629,38333,6711,9,327,41287
79558,1254,8,6055,3.99883621962359,64031,4287,8,201,7620
58862,7387,9,10867,3.6480124759394115,3373,4977,5,404,18882
76814,198755,8,6798,2.7695653135408307,14067,27573,8,194,42205
82540,175837,8,13087,2.2832400351089683,40637,34394,6,192,39754
187995,196652,6,27511,3.868854423004991,7860,38190,6,489,6731
133685,125195,9,12458,3.5871812170821125,81051,25979,9,304,43011
136667,83268,6,27208,3.252363012250871,51233,22640,8,151,28352
55926,65071,8,18756,3.4167369406878194,85162,46011,1,470,20911
177976,185964,5,22176,2.858189110990894,58763,48998,5,267,35422
121744,122856,5,27576,3.561705511509871,273,46134,6,342,3648
51962,27388,6,21116,2.6663149192802624,33359,38204,1,126,1357
34396,168046,1,15198,2.856698059424921,48864,37992,8,31,34303
108417,165959,6,15999,2.351892370231262,3297,18541,2,328,44541
75730,21159,9,29556,3.1306809783822684,8394,18597,9,4,36566
121413,164358,5,3591,3.2338529479117897,94745,14617,9,421,13081
120477,28164,8,22096,2.728655971405759,20395,12668,4,330,49138
118842,67767,9,12227,2.4329421959154964,40914,46107,4,340,42481
163290,83924,7,7611,2.237413471374809,54282,45699,1,211,30718
23440,49788,6,20699,2.502451799523776,9455,41371,9,390,16354
100968,137411,6,24099,3.8366406995205367,65598,10145,9,308,15749
23063,22276,8,2378,2.0156259861206003,79934,33547,1,422,38583
172105,192680,6,11198,3.1690275391302816,7468,37520,8,459,1977
166322,135485,6,19550,2.9220891122711095,10500,28887,2,147,17041
110016,130630,9,23428,2.04825985353133,54169,14005,1,155,21021
49270,52988,2,27288,2.8948863942395304,3346,44824,2,320,30653
66249,126140,9,16449,2.3966169778827244,36814,122,2,237,49466
96660,72766,6,12752,2.298686040923686,46804,44953,3,10,22755
82603,172003,2,16393,2.3736712345899633,8683,22103,4,344,4799
103017,137595,5,18960,2.7167534973781695,94383,45627,0,310,42500
194046,186960,5,1603,2.007714928136787,30320,29919,3,20,1184
47942,139095,2,11068,3.9859801028874493,86625,2347,8,128,18304
177815,96616,3,28049,2.7347769271550835,3479,16055,2,21,46915
119755,57480,1,2627,3.1455158705915625,7801,17899,3,236,26148
101183,7584,3,21655,3.795065734039958,24074,35512,0,298,39552
107290,118144,3,29678,2.8581726244781542,707,13322,5,161,38860
150330,20685,8,8682,2.1918445176370076,83322,35227,5,283,12310
176150,21487,1,4133,3.0192993824917687,56060,29911,0,334,23112
103248,169583,6,13071,2.5115392268160193,73019,45498,2,239,31324
114999,143277,9,15373,2.8238309419928624,59351,2743,8,194,34437
190094,3682,5,29080,2.8316953697217286,70377,20222,8,22,22788
110324,112754,6,18389,3.8629459841162186,64225,16402,3,188,44908
31063,153462,4,29685,2.2369242135961676,61787,28496,8,307,12736
98631,159331,2,11197,2.765114011727369,80311,48005,3,95,25031
48026,156614,4,19032,3.9309473211354367,35247,28024,8,374,3257
155480,142038,5,12925,3.9268404492664004,28659,31107,4,365,9431
108522,75187,2,264,3.277653102026673,81615,18662,8,279,5179
151868,134986,8,23057,2.500054203131308,44822,2635,0,317,46508
86643,92860,8,22523,3.1159343322173148,3617,20760,5,3,13905
180887,63584,2,5456,3.6978074831212595,4397,27871,7,134,10315
104425,26709,1,7644,3.999075818489178,64133,1686,0,150,12288
76353,187468,1,7633,2.147738319201615,31402,30582,7,38,24295
122082,162493,9,2777,2.196232906602817,82035,46870,9,494,8319
43368,63686,7,29578,3.3033409377003684,89239,18399,1,208,25444
158297,4736,9,11292,2.6984037454686005,25703,49534,0,417,25605
179186,51502,4,20588,3.0033294854679324,96885,24848,1,447,8502
78286,64625,5,8508,2.570456097829604,90297,2625,5,387,39468
23906,129095,2,20737,2.978995281243556,33616,20551,9,149,18056
101869,62329,7,27261,2.7480803210950038,53170,1111,6,470,36760
156160,2818,6,2558,2.386592488540516,92514,22932,8,337,2387
199035,31766,2,24540,3.2678130378473487,78143,46661,3,184,19886
73556,107345,5,10321,3.6096735504454127,761,33270,4,354,19718
95590,154774,7,2485,3.326415990434605,66935,11479,3,68,2385
114007,55306,8,15764,2.5637347908706696,81725,44222,9,285,20260
53532,175300,8,2903,2.760737927112774,58760,37007,1,268,9992
73427,159420,8,7987,2.151965255201478,79529,2831,4,195,40806
169248,66995,5,5173,2.747773858814335,41258,24640,6,356,28297
143484,117458,3,14393,2.2970142222767542,18992,11126,2,217,17911
177310,162783,4,9170,3.476733031524936,72870,28768,6,212,35597
72564,41549,1,2872,2.347362690769985,67112,14242,8,450,26784
116015,124450,5,16855,2.821337221965981,68623,3314,7,273,3138
71872,41930,8,2957,2.1436767723736048,77942,29343,6,383,11374
107230,152151,5,23035,3.4216411396548456,76434,26445,4,336,47748
194129,96695,4,562,3.661976609815584,1909,14055,6,94,29008
79899,116590,1,29451,2.587978111195361,21762,589,8,27,20832
122994,25787,7,19343,2.627644439937656,34938,29757,3,325,8693
21040,91924,8,21161,2.7766181430282817,10114,220,1,280,5126
61776,32896,3,4412,3.6958542451018843,76404,12510,7,285,9157
156562,54318,4,22054,2.978458676172106,8815,32195,1,360,40230
185351,168871,6,14287,2.7068163030346177,54801,31121,2,326,36947
21564,28323,1,4994,2.507150950548958,547,17203,3,265,13764
137006,1633,4,21874,2.939952046021944,5408,37269,7,256,33753
127823,42105,4,21514,3.547961010805425,95901,12080,7,232,40422
49281,57782,9,27221,3.643715310029783,2736,47020,5,218,32127
72206,171097,4,16080,3.7198603339745975,50570,4767,8,311,17143
25149,101858,5,13383,3.377532681328901,8925,27331,5,113,7416
63647,194708,1,14950,2.8288690783514916,65864,5930,3,414,22323
110211,145205,6,15135,2.0374588131800495,60798,28191,8,156,46988
197214,109010,3,9846,2.6246233245495567,30612,44286,3,36,35402
20129,198286,4,7012,2.5579739796399883,98731,3102,6,463,29565
83930,129352,6,13305,2.627677699497277,57335,1736,0,450,26760
102494,40356,1,13863,3.9961198758448346,26562,44591,0,158,1118
46709,61872,4,12044,3.0961538160345157,47404,42665,3,443,6758
43712,159464,8,15697,2.9543858900976545,53770,10789,0,64,15044
85815,116973,7,27988,3.069042775462317,31409,8071,5,237,12544
40574,115674,4,10638,2.5587200788797544,51652,34599,3,139,23822
197726,154460,6,27706,3.97705746900295,25247,42634,4,245,46019
153363,99234,3,3345,2.4968152489385327,96951,48535,5,247,34691
161057,68629,5,15320,3.2604899226821034,6706,17013,5,181,36267
50578,28547,8,10068,3.0370453802705804,86264,37399,3,481,48592
